""	"PotGrowth"	"Variable_Size"	"Species"	"Model"	"sizeX0"	"sizeXb"	"alpha"	"beta"	"C"	"D"	"Cprim"	"gamma"	"theta"	"lambdaVec1"	"lambdaVec2"	"lambdaVec3"	"lambdaVec4"	"lambdaVec5"	"lambdaVec6"	"lambdaVec7"	"lambdaVec8"	"lambdaVec9"	"lambdaVec10"	"lambdaVec11"	"lambdaVec12"	"lambdaVec13"	"compX0"	"compXb"	"lambdaVec14"	"lambdaVec15"	"lambdaVec16"	"lambdaVec17"	"lambdaVec18"
"862"	53.9175	"HEI"	"PIRE"	"Model.12c"	10.84232	0.5	1.117665	1.829032	NA	NA	NA	NA	NA	0.04631315	0.5734784	0.3532194	0.6443412	1	1	0.07763605	0.3503101	0.02086937	0.2029565	0.6485691	0.9999898	-0.0532042	0.001	499.4074	0.2697148	NA	NA	NA	NA
"863"	107.835	"HEI"	"PIRE"	"Model.13a"	7.456729	0.5	0.8620317	1.73778	NA	0.4352369	226.7362	-0.4137199	0.1894672	6.124387e-06	0.1993775	0.2277898	0.4339597	0.9999962	0.8237683	0.09372035	0.280368	0.03691089	0.1550377	0.2801799	0.7048393	0.1041522	NA	NA	0.1971782	NA	NA	NA	NA
"864"	65.74714	"HEI"	"PIRE"	"Model.13b"	10.94107	0.501805	1.469029	1.702853	NA	0.7076424	4.217746	-0.02381514	-0.03115962	0.07234673	0.2956278	0.1389087	0.4192595	1	0.9997091	0.07350258	0.3530488	0.03858899	0.2293229	0.5682749	0.9993418	0.1700957	NA	NA	0.2541135	NA	NA	NA	NA
"865"	53.98195	"HEI"	"PIRE"	"Model.13c"	0.5	11.10224	1.152387	1.520128	NA	NA	NA	NA	NA	0.1085591	0.1928424	0.08607204	0.4589164	0.9999745	0.766803	0.01296543	0.2525926	0.01864893	0.1720675	0.7766552	0.7484591	0.04968615	0.001605732	399.5467	0.01856048	NA	NA	NA	NA
"866"	53.9175	"HEI"	"PIRE"	"Model.14a"	10.81549	0.5012202	0.7556135	1.458149	NA	0.9649398	8.779741	-0.1798799	-0.01863628	2.695689e-09	0.1845244	0.1129376	0.4548729	0.9999707	0.4183411	4.808399e-05	0.2024185	0.02560495	0.1267178	0.4107759	0.9944449	0.0001120017	NA	NA	0.09162122	NA	NA	NA	NA
"867"	60.40992	"HEI"	"PIRE"	"Model.14b"	9.580964	0.6345194	0.5	1.562707	NA	0.9343785	7.899822	0.356591	0.2049404	0.04544366	0.1932045	0.3423032	0.5183913	0.9946334	0.6776896	0.08935195	0.24642	0.02542813	0.1325252	0.05119439	0.9294453	0.00301599	NA	NA	0.1892511	NA	NA	NA	NA
"868"	53.9175	"HEI"	"PIRE"	"Model.14c"	10.41182	0.5409853	1.117813	1.630343	NA	NA	NA	NA	NA	0.0894598	0.1242542	0.07945278	0.4219073	0.9988631	0.5587238	0.01728639	0.236768	0.001751228	0.1828467	0.2603972	0.9812207	0.009739784	0.001	326.4931	0.05560989	NA	NA	NA	NA
"869"	49.4175	"HEI"	"PIRU"	"Model.01a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"870"	49.4175	"HEI"	"PIRU"	"Model.02a"	8.052993	2.004464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"871"	94.26026	"HEI"	"PIRU"	"Model.03a"	1.09881	5.525008	0.59838	1.425181	133.0696	9.076661e-98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"872"	78.36188	"HEI"	"PIRU"	"Model.04a"	13.32028	0.5	3.830646	3.635663	NA	2.463142e-09	981.9499	0.0840268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"873"	49.4175	"HEI"	"PIRU"	"Model.05a"	0.6235128	9.881545	0.7001572	1.603562	NA	0.4365193	25.82284	0.08371542	0.4416725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"874"	81.91632	"HEI"	"PIRU"	"Model.06a"	0.511479	12.76441	0.5	2.33654	NA	0.2579744	179.9345	0.0963458	0.9877292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"875"	49.41868	"HEI"	"PIRU"	"Model.07a"	4.709241	1.648068	0.500009	2.459533	NA	0.4707482	8.939448	0.4484958	0.9329265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"876"	58.32437	"HEI"	"PIRU"	"Model.08a"	0.5	17.68096	1.126938	1.144661	NA	0.3576193	43.71717	0.4846386	NA	3.85118e-10	0.2880405	0.08203306	0.7242183	0.8691815	0.1580612	0.8556328	0.1129785	0.3445385	0.02566529	2.432029e-08	0.1063633	0.9504141	NA	NA	0.9929068	0.6440429	NA	NA	NA
"877"	49.4175	"HEI"	"PIRU"	"Model.08b"	1.273509	5.412644	0.5003896	1.825503	NA	0.4012596	125.2563	0.1606557	NA	-0.08819486	0.9919927	0.08913021	0.7598256	0.9976141	0.02748212	0.9970579	0.2136003	0.2648026	0.03159035	-0.09669501	0.12159	0.9943298	NA	NA	0.966456	0.9956328	NA	NA	NA
"878"	49.4175	"HEI"	"PIRU"	"Model.08c"	7.81791	0.8913476	0.5187246	0.6903985	NA	NA	NA	NA	NA	-0.06469585	0.9856708	0.3804532	0.9798645	1	0.8014924	0.7258774	0.503662	0.5672322	0.1754771	0.02625941	0.2730014	0.9999998	0.001	59.53479	0.9388065	0.9289288	NA	NA	NA
"879"	49.42235	"HEI"	"PIRU"	"Model.09a"	15.41031	0.5	2.845756	2.464887	NA	0.2027931	21.88101	0.4959649	NA	0.008850891	0.9001203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"880"	66.97692	"HEI"	"PIRU"	"Model.09b"	11.45637	0.5	4	3.432956	NA	0.08295723	267.7674	-0.03248181	NA	0.00118185	0.8443607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"881"	49.4175	"HEI"	"PIRU"	"Model.09c"	12.23052	0.5	0.5	0.5000001	NA	NA	NA	NA	NA	0.3759873	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001186433	100.8514	NA	NA	NA	NA	NA
"882"	49.50862	"HEI"	"PIRU"	"Model.10a"	3.903168	2.811735	0.5	1.037674	NA	1.007522	0.7627058	1.535338	NA	0.1056362	0.6792534	0.1031964	0.9999865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"883"	49.4175	"HEI"	"PIRU"	"Model.10b"	21.79634	0.5	0.5	1.101749	NA	1	0.9553196	1.427606	NA	0.1186396	0.676385	0.1044318	0.999526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"884"	49.41835	"HEI"	"PIRU"	"Model.10c"	15.07983	0.5	0.5	0.8556622	NA	NA	NA	NA	NA	0.2875911	0.6774028	0.1883212	0.9999984	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	46.14986	NA	NA	NA	NA	NA
"885"	49.4175	"HEI"	"PIRU"	"Model.11a"	17.19851	0.5	2.371868	1.707742	NA	0.3996617	3.612192	0.532826	NA	0.03135851	0.6863751	0.9999219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"886"	51.08806	"HEI"	"PIRU"	"Model.11b"	5.044259	1.593016	2.84085	1.730284	NA	0.3023229	9.544347	0.3480696	NA	0.01606884	0.6412629	0.9999544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"887"	49.4175	"HEI"	"PIRU"	"Model.11c"	15.0901	0.5	1.038402	0.6854669	NA	NA	NA	NA	NA	0.2184494	0.9607833	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001002674	500	NA	NA	NA	NA	NA
"888"	49.41763	"HEI"	"PIRU"	"Model.12a"	13.96445	0.5089223	0.5064623	1.46419	NA	0.4482932	110.5523	0.1467943	-0.07883359	3.057979e-13	0.7785108	0.1029988	0.9977967	0.9993421	0.3916452	0.9893089	0.283156	0.231445	0.03450224	0.06772206	0.2069734	0.9535617	NA	NA	0.8307886	0.9199168	NA	NA	NA
"889"	49.4175	"HEI"	"PIRU"	"Model.12b"	1.963269	4.34277	1.269745	1.616723	NA	0.373026	22.0651	0.5412428	0.05405928	-0.1685449	0.9019093	0.10068	0.8378334	0.9935737	-0.01713656	0.9951559	0.1763142	0.3670608	0.02236926	-0.1313888	0.5567662	0.999997	NA	NA	0.9996814	0.2995023	NA	NA	NA
"890"	49.41778	"HEI"	"PIRU"	"Model.12c"	12.15373	0.5173571	0.5654427	0.7888392	NA	NA	NA	NA	NA	0.09720381	0.9999958	0.3099837	0.9945418	0.9804546	0.7308151	0.6236564	0.4258288	0.5967401	0.2045121	0.1053637	0.397539	0.9999999	0.001	71.10869	0.999933	0.9751933	NA	NA	NA
"891"	49.41948	"HEI"	"PIRU"	"Model.13a"	15.23302	0.5	1.278031	1.091387	NA	0.4123223	26.48926	0.3194113	0.1672462	6.467628e-09	0.4320772	1.163462e-11	0.6089766	0.9773497	0.2736864	0.9642363	0.1915016	0.3672762	0.03160728	0.006810183	0.04402465	0.9766596	NA	NA	0.9946964	0.6204189	NA	NA	NA
"892"	49.4175	"HEI"	"PIRU"	"Model.13b"	0.5	18.59535	0.5935154	1.093691	NA	0.8163691	3.130278	0.8460334	0.3482804	-0.4299711	0.9999473	0.393036	0.9996462	0.9999979	0.5949016	0.9811977	0.4386125	0.5872485	0.1206649	-0.3067682	0.229856	0.9010625	NA	NA	0.9889387	0.9971101	NA	NA	NA
"893"	49.4175	"HEI"	"PIRU"	"Model.13c"	14.09094	0.5	0.5191438	0.7257493	NA	NA	NA	NA	NA	-0.03990875	0.7808646	0.3445599	0.999995	0.9720702	0.4209649	0.7467671	0.4374282	0.5315509	0.1773067	0.04271942	0.4892015	0.9013074	0.001	59.00906	0.9202767	0.9955618	NA	NA	NA
"894"	49.4175	"HEI"	"PIRU"	"Model.14a"	3.086377	1.987047	4	2.333807	NA	0.1474103	62.44853	-0.03425518	0.2086481	3.097551e-06	0.05807641	0.007717294	0.2639126	0.6445065	0.06309143	0.9969015	1.572728e-05	0.5454997	0.001195567	0.005216744	0.07924677	0.4477195	NA	NA	0.9541883	0.8499183	NA	NA	NA
"895"	49.4175	"HEI"	"PIRU"	"Model.14b"	16.23319	0.5484034	1.697816	1.729501	NA	0.3775341	6.720845	0.6915796	0.2535995	5.789638e-12	0.4804422	0.09457132	0.8906157	0.9881879	0.001210747	0.9660594	0.1438428	0.5354859	0.03499735	0.001058548	0.7388804	0.8428281	NA	NA	0.8857808	0.9666715	NA	NA	NA
"896"	49.4175	"HEI"	"PIRU"	"Model.14c"	0.5	14.02786	0.5024263	0.9074014	NA	NA	NA	NA	NA	4.615026e-06	0.9007609	0.2219103	0.9271507	0.9845672	0.6376966	0.6458959	0.4527756	0.4922337	0.1621072	0.0007620099	0.1871052	0.9999979	0.001054587	50.93383	0.9921351	0.8790871	NA	NA	NA
"897"	56.0475	"HEI"	"PIST"	"Model.01a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"898"	56.0475	"HEI"	"PIST"	"Model.02a"	15.64397	0.9536045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"899"	64.55788	"HEI"	"PIST"	"Model.03a"	1.044117	6.429242	1.836805	2.322325	0.1452876	0.6203533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"900"	67.14727	"HEI"	"PIST"	"Model.04a"	16.84357	0.5098857	1.697565	2.264695	NA	0.7215073	0.3533514	0.41231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"901"	73.55844	"HEI"	"PIST"	"Model.05a"	0.5142861	15.92837	0.8017909	2.403098	NA	0.9552604	0.714096	0.3234638	0.290233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"902"	56.0475	"HEI"	"PIST"	"Model.06a"	3.735081	2.339053	1.062077	2.930284	NA	1.030872	0.02479491	0.7874286	1.837079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"903"	56.04754	"HEI"	"PIST"	"Model.07a"	1.615905	5.987668	0.5001493	2.656799	NA	1.709995	0.0007347031	0.8020466	2.347762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"904"	70.58982	"HEI"	"PIST"	"Model.08a"	15.592	0.5	0.5	1.766333	NA	0.8436937	12.39471	0.2677767	NA	0.2747913	0.6453766	0.7683965	0.8806325	1	0.9992819	0.7580919	4.935015e-05	0.09405075	0.005156907	0.3041494	0.03566975	0.2663924	NA	NA	0.9625811	0.998273	0.4302941	0.9998313	0.2900057
"905"	101.9318	"HEI"	"PIST"	"Model.08b"	13.92836	0.5004282	0.521691	1.767209	NA	0.4872703	128.8635	0.1076345	NA	-0.07986906	0.6402023	0.3293921	0.6912069	1	0.7502288	0.6653482	-0.2856094	0.07392594	-0.3959866	0.2331902	0.08428924	0.2051362	NA	NA	0.9999991	0.9999097	0.1945792	0.5400917	0.5465457
"906"	59.11202	"HEI"	"PIST"	"Model.08c"	13.4936	0.5004801	0.5	1.785502	NA	NA	NA	NA	NA	-0.05335744	0.5089566	0.9139921	0.8604449	1	0.9817121	0.7731466	-0.655928	0.07165593	-0.6859298	0.2988516	0.1272663	0.2600289	0.001	62.28937	0.8918124	1	0.5334362	0.9999995	0.5841901
"907"	59.96413	"HEI"	"PIST"	"Model.09a"	3.884438	2.050138	0.898922	2.383942	NA	0.8655633	0.9679585	0.4535598	NA	0.4782456	0.9999698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"908"	98.61626	"HEI"	"PIST"	"Model.09b"	19.48478	0.5	1.047382	2.506316	NA	0.4765343	16.01059	0.4480339	NA	0.512694	0.9861041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"909"	56.0475	"HEI"	"PIST"	"Model.09c"	4.438488	1.396533	0.7829246	2.010612	NA	NA	NA	NA	NA	0.4936811	0.9948604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	355.8155	NA	NA	NA	NA	NA
"910"	56.0475	"HEI"	"PIST"	"Model.10a"	5.763832	1.127339	0.5	1.617383	NA	1	15.62674	0.05008553	NA	3.903041e-11	0.4015856	0.08765718	0.5149632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"911"	56.04754	"HEI"	"PIST"	"Model.10b"	13.67331	0.5020362	0.5	1.667811	NA	1.000391	6.105404	0.1901205	NA	-0.4431621	0.8281918	0.1682054	0.9999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"912"	56.0475	"HEI"	"PIST"	"Model.10c"	2.174369	2.911117	0.5	1.688043	NA	NA	NA	NA	NA	-0.3963137	0.7380525	0.1673061	0.950245	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	53.60534	NA	NA	NA	NA	NA
"913"	61.80824	"HEI"	"PIST"	"Model.11a"	4.666589	2.02996	3.956155	1.484279	NA	0.4485755	0.06761843	0.9268663	NA	9.878127e-14	0.4269357	0.9998638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"914"	56.0475	"HEI"	"PIST"	"Model.11b"	3.074985	2.842033	3.886058	1.417808	NA	0.4956008	0.04266435	0.7499285	NA	-0.009707502	0.4112392	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"915"	56.0475	"HEI"	"PIST"	"Model.11c"	4.680075	1.591142	2.041435	1.14518	NA	NA	NA	NA	NA	0.003945319	0.01623207	0.02376315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6550253	499.8642	NA	NA	NA	NA	NA
"916"	82.03108	"HEI"	"PIST"	"Model.12a"	16.91685	0.5	0.5	1.759337	NA	0.806383	14.2818	0.2484162	0.1345062	0.052119	0.6295389	0.5733286	0.7819544	0.9999441	0.9090359	0.7363469	0.005575406	0.1143392	9.092014e-05	0.3192384	0.103923	0.3339422	NA	NA	0.7491642	0.9999003	0.3649822	0.9450867	0.2951397
"917"	95.36449	"HEI"	"PIST"	"Model.12b"	0.5	12.96283	0.5	1.862444	NA	0.5027457	116.2587	0.02903208	0.08413776	0.06391465	0.688515	0.4987948	0.5885579	1	0.9990281	0.719529	-0.4777959	0.06011252	-0.5418869	0.2242837	0.1470351	0.2544555	NA	NA	0.4964577	0.9917672	0.2437317	1	0.4063347
"918"	59.16514	"HEI"	"PIST"	"Model.12c"	13.97806	0.5	0.5	1.985775	NA	NA	NA	NA	NA	-0.07718486	0.552139	0.8874267	0.999845	0.9987477	0.9776199	0.799107	-0.5363086	0.09616555	-0.7181146	0.3131634	0.06781431	0.2552229	0.001	67.44772	0.9087707	1	0.6137502	1	0.9999551
"919"	70.12081	"HEI"	"PIST"	"Model.13a"	1.881131	4.968896	0.5	1.588579	NA	1.014227	2.822141	0.7148661	-0.2528668	0.09596872	0.798828	0.8074594	0.9999999	0.9940383	0.863185	0.7459687	3.24971e-06	0.1009381	0.0007724141	0.3337865	1.807694e-07	0.2299797	NA	NA	0.5776072	0.999967	0.4398466	0.9994211	0.4865732
"920"	112.095	"HEI"	"PIST"	"Model.13b"	1.090921	9.169002	0.8658513	1.849411	NA	0.4142903	61.5933	0.4562161	-0.1792749	-0.08672332	0.9998451	0.2734092	0.5916024	1	0.2848454	0.6310761	-0.2432217	0.06378005	-0.2244651	0.1987253	0.06294749	0.1589666	NA	NA	0.9949333	1	0.2399981	0.9505306	0.3066976
"921"	60.04708	"HEI"	"PIST"	"Model.13c"	0.5	13.53589	0.5	1.765366	NA	NA	NA	NA	NA	0.1836092	0.8269313	0.9488952	0.9666632	1	1	0.7833466	-0.6162363	0.06870418	-0.4920005	0.3273407	0.07965121	0.286001	0.001000037	65.23816	0.9988777	0.9999999	0.5024207	0.9917685	0.9648555
"922"	89.87596	"HEI"	"PIST"	"Model.14a"	0.5	14.7408	0.5	1.727145	NA	0.54106	89.66346	0.1413739	-0.008304066	0.004738534	0.803222	0.4495039	0.6773064	1	0.591622	0.6754764	2.507033e-15	0.07155032	7.493276e-06	0.2163669	0.06116165	0.1834051	NA	NA	0.2871032	0.9990688	0.1383289	0.9999846	0.2306572
"923"	86.57079	"HEI"	"PIST"	"Model.14b"	7.078565	1.429943	0.5	1.713901	NA	0.7774758	9.920927	0.6551592	-0.02057616	0.04258156	0.6735703	0.6611565	0.9529681	1	0.6443888	0.7892031	4.082432e-10	0.120206	8.403155e-06	0.2749352	0.0001504123	0.2608056	NA	NA	0.9029843	0.9997416	0.3318146	0.9995607	0.318274
"924"	61.36844	"HEI"	"PIST"	"Model.14c"	0.5	13.75098	0.5001508	1.657505	NA	NA	NA	NA	NA	0.0037137	0.5827913	0.6877116	0.7986097	0.8878119	0.9997712	0.6899963	0.02861979	0.0520503	1.89007e-05	0.2415513	0.09664338	0.2391799	0.001	52.04685	0.9504682	0.9999999	0.3965335	0.8045477	0.2639282
"925"	57	"HEI"	"PISY"	"Model.01a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"926"	57	"HEI"	"PISY"	"Model.02a"	18.85196	0.6582766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"927"	57.00015	"HEI"	"PISY"	"Model.03a"	10.594	0.5	0.5	3.899296	14.29725	0.1765619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"928"	57.00016	"HEI"	"PISY"	"Model.04a"	5.227019	1.396518	2.765548	2.76832	NA	1.525498e-27	85.7548	0.8708932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"929"	109.8774	"HEI"	"PISY"	"Model.05a"	13.29468	0.5	0.5	4	NA	0.3008332	91.74559	0.2290692	0.2146597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"930"	57.24056	"HEI"	"PISY"	"Model.06a"	7.504811	1.201534	0.5	4	NA	0.7527242	0.0317046	2.0408	1.90369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"931"	57	"HEI"	"PISY"	"Model.07a"	11.95852	0.7823702	0.5000001	3.966412	NA	1.157302	0.0003545551	1.804867	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"932"	114	"HEI"	"PISY"	"Model.08a"	2.343063	4.082818	0.8699294	1.874872	NA	0.5456498	26.64471	0.4872456	NA	0.318849	0.2408589	0.8368718	0.948491	0.775827	0.08526115	2.064069e-15	0.1851216	0.003198401	0.1326832	1	0.8816235	0.1236085	NA	NA	0.4030665	NA	NA	NA	NA
"933"	57	"HEI"	"PISY"	"Model.08b"	13.87582	0.6036812	0.5000084	2.386995	NA	0.9272804	1.509427	1.141721	NA	-0.4752091	-0.2681874	0.9264452	0.9718084	0.759224	0.06751804	-0.999917	0.1551541	0.1725486	0.09169204	0.9189077	0.9782649	-0.9999952	NA	NA	1	NA	NA	NA	NA
"934"	57.00276	"HEI"	"PISY"	"Model.08c"	15.5676	0.5	0.5493671	2.059286	NA	NA	NA	NA	NA	0.1739414	-0.4428871	1	0.9552767	0.8627459	0.2411943	-0.9541085	0.4273328	0.005893527	0.1176341	0.9960988	0.9999963	-0.9375931	0.001148347	77.6471	0.7817397	NA	NA	NA	NA
"935"	113.806	"HEI"	"PISY"	"Model.09a"	10.07127	1.212155	0.5	4	NA	0.2966439	27.06686	1.110176	NA	0.1311823	0.7596029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"936"	112.7776	"HEI"	"PISY"	"Model.09b"	17.93731	0.6962362	0.5	3.999836	NA	0.3199277	18.82549	1.182314	NA	0.1750334	0.9789302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"937"	57.00001	"HEI"	"PISY"	"Model.09c"	11.83449	0.5	0.5	3.999995	NA	NA	NA	NA	NA	0.3790018	0.96992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	347.2518	NA	NA	NA	NA	NA
"938"	104.3778	"HEI"	"PISY"	"Model.10a"	9.731696	1.221774	0.6074279	2.175803	NA	1.008985	2.425082	0.9152801	NA	3.023143e-11	0.4971406	0.1300012	0.7707481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"939"	90.89046	"HEI"	"PISY"	"Model.10b"	0.7065351	14.19912	0.5000001	2.163648	NA	1	3.683076	0.6563875	NA	0.007303492	0.8082523	0.1955402	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"940"	72.07204	"HEI"	"PISY"	"Model.10c"	4.802921	1.412094	0.6291119	2.264959	NA	NA	NA	NA	NA	-0.02136229	0.6747699	0.1558076	0.9995196	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	66.6158	NA	NA	NA	NA	NA
"941"	57.91915	"HEI"	"PISY"	"Model.11a"	1.841152	5.515732	0.5000111	3.992018	NA	0.3337249	0.8627819	2.999985	NA	0.02344314	0.1357325	0.0002131771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"942"	57	"HEI"	"PISY"	"Model.11b"	5.598271	1.808454	0.5000008	3.918656	NA	1.390705e-15	9.298352	2.21138	NA	0.1902873	0.6563652	-0.03212978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"943"	57	"HEI"	"PISY"	"Model.11c"	1.803439	3.223742	0.5	2.51523	NA	NA	NA	NA	NA	0.2928165	0.9999898	0.2712807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	103.5119	NA	NA	NA	NA	NA
"944"	89.79315	"HEI"	"PISY"	"Model.12a"	0.7576697	15.83848	0.7678903	1.627544	NA	1.342333	0.08614943	1.138902	0.009149491	0.7482104	0.391265	1	0.9434786	0.8467631	0.2608085	3.613984e-07	0.8344802	0.00588025	0.2266045	0.9991398	0.7363072	0.006111108	NA	NA	0.5372365	NA	NA	NA	NA
"945"	57	"HEI"	"PISY"	"Model.12b"	0.7426019	10.62812	0.5	2.231958	NA	0.7347837	6.150059	0.9168096	0.003741535	-0.2265714	-0.577694	0.9611493	0.9999993	0.6981852	0.1187072	-0.9958716	-0.1338903	0.03616172	0.07030146	0.7072038	0.9798219	-0.9429857	NA	NA	0.8225997	NA	NA	NA	NA
"946"	57.00017	"HEI"	"PISY"	"Model.12c"	15.78098	0.5	0.5838498	2.049278	NA	NA	NA	NA	NA	-0.2131462	-0.3633453	0.999982	0.9998908	0.9827676	-0.07932913	-0.7740717	0.1101238	0.05772764	0.1144412	0.9738946	0.9799513	-0.8328024	0.001	85.44737	0.9389298	NA	NA	NA	NA
"947"	78.18139	"HEI"	"PISY"	"Model.13a"	0.8007813	10.34336	0.5800739	1.690972	NA	0.8901998	8.849234	0.4152594	-0.289144	0.4565801	0.2951969	1	0.708057	0.8877545	0.2210573	0.0002022473	0.8110987	0.02270937	0.1471032	1	0.9997092	0.02256856	NA	NA	0.552694	NA	NA	NA	NA
"948"	57	"HEI"	"PISY"	"Model.13b"	11.11594	0.7197604	0.5	2.002993	NA	1.076113	2.055773	0.7660015	-0.5360577	0.1698728	-0.2342797	1	0.9674894	0.7384109	0.2600063	-0.9998622	0.5584938	0.2080272	0.1003879	1	0.9741467	-0.9580712	NA	NA	0.999556	NA	NA	NA	NA
"949"	57	"HEI"	"PISY"	"Model.13c"	15.28032	0.5000059	0.6345777	2.3141	NA	NA	NA	NA	NA	-0.006334942	-0.077762	0.9999656	0.9999928	0.9047209	0.1335683	-0.9997138	0.4669256	0.0415812	0.1160945	0.9999978	0.9999999	-0.91462	0.001	115.8809	0.9108629	NA	NA	NA	NA
"950"	97.49527	"HEI"	"PISY"	"Model.14a"	22.20358	0.5	0.5	2.078824	NA	0.8372165	4.839349	0.9919426	-0.007807777	0.2774486	0.5510064	0.9031175	0.7503404	0.9999969	0.1174591	1.081811e-07	0.3015074	1.922696e-07	0.1591105	0.9999994	0.8307477	0.1377153	NA	NA	0.323217	NA	NA	NA	NA
